TIME(HH),TIME(MM),TIME(SS),TIME(ms),X,Y,AP0,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,AP11,AP12,AP13,AP14,AP15
0,0,31,726,5.1,4.5,-69,-65,-54,-62,-49,-57,-68,-64,-61,-55,-52,-62,-54,-66,-58,-71
0,0,37,853,5.1,4.5,-66,-65,-55,-64,-46,-58,-71,-64,-61,-59,-52,-58,-57,-66,-57,-71
0,0,40,932,5.1,4.5,-66,-60,-52,-64,-49,-57,-68,-64,-62,-59,-56,-60,-57,-66,-57,-72
0,0,44,0,5.1,4.5,-66,-60,-52,-64,-49,-57,-68,-64,-62,-59,-56,-60,-57,-66,-57,-72
0,0,47,74,5.1,4.5,-66,-60,-54,-76,-48,-59,-67,-63,-62,-61,-55,-61,-57,-57,-57,-78
0,0,53,302,5.1,4.5,-66,-66,-54,-76,-48,-57,-64,-64,-62,-60,-55,-61,-57,-57,-57,-78
0,0,56,379,5.1,4.5,-65,-66,-53,-72,-48,-58,-67,-64,-63,-61,-56,-60,-57,-60,-57,-72
0,0,59,442,5.1,4.5,-65,-66,-53,-72,-48,-58,-67,-64,-63,-61,-56,-60,-57,-60,-57,-72
0,0,2,507,5.1,4.5,-65,-66,-53,-72,-48,-61,-67,-64,-64,-61,-55,-57,-57,-58,-58,-76
0,0,5,566,5.1,4.5,-65,-66,-53,-72,-48,-60,-66,-64,-64,-61,-55,-57,-57,-60,-58,-76
0,0,8,629,5.1,4.5,-65,-66,-53,-72,-48,-60,-66,-64,-64,-61,-55,-57,-57,-60,-58,-76
0,0,11,696,5.1,4.5,-60,-66,-55,-72,-48,-61,-67,-63,-63,-61,-50,-61,-57,-59,-58,-73
0,0,14,765,5.1,4.5,-60,-66,-55,-72,-48,-61,-67,-63,-63,-61,-50,-61,-57,-59,-58,-73
0,0,17,896,5.1,4.5,-69,-64,-52,-66,-49,-59,-71,-61,-59,-62,-50,-62,-57,-59,-54,-73
0,0,20,964,5.1,4.5,-66,-64,-52,-66,-48,-59,-71,-61,-59,-62,-53,-62,-57,-59,-54,-73
0,0,24,6,5.1,4.5,-66,-64,-52,-66,-48,-59,-71,-61,-59,-62,-53,-62,-57,-59,-54,-73
0,0,27,70,5.1,4.5,-64,-65,-54,-66,-47,-57,-71,-63,-57,-57,-46,-58,-57,-61,-58,-73
0,0,30,117,5.1,4.5,-64,-62,-52,-70,-49,-63,-64,-64,-57,-57,-46,-61,-57,-61,-57,-73
0,0,33,198,5.1,4.5,-64,-62,-52,-70,-49,-63,-64,-64,-57,-57,-46,-61,-57,-61,-57,-73
0,0,4,65,5.1,4.5,-51,-50,-51,-58,-47,-49,-62,-57,-50,-52,-46,-55,-50,-51,-40,-51
0,0,10,271,5.1,4.5,-69,-66,-58,-71,-46,-64,-64,-63,-64,-61,-52,-66,-50,-66,-55,-67
0,0,13,322,5.1,4.5,-69,-66,-58,-71,-46,-64,-64,-63,-64,-61,-52,-66,-50,-66,-55,-67
0,0,16,387,5.1,4.5,-69,-66,-58,-71,-45,-64,-64,-64,-60,-60,-52,-64,-50,-68,-55,-67
0,0,19,449,5.1,4.5,-69,-66,-58,-71,-45,-64,-64,-64,-60,-60,-52,-64,-50,-68,-55,-67
0,0,22,514,5.1,4.5,-64,-64,-60,-66,-46,-58,-70,-64,-64,-57,-60,-64,-50,-66,-59,-67
0,0,25,578,5.1,4.5,-67,-62,-59,-62,-46,-58,-65,-64,-62,-60,-62,-62,-57,-64,-58,-68
0,0,31,726,5.1,4.5,-69,-65,-54,-62,-49,-57,-68,-64,-61,-55,-52,-62,-54,-66,-58,-71
0,0,37,853,5.1,4.5,-66,-65,-55,-64,-46,-58,-71,-64,-61,-59,-52,-58,-57,-66,-57,-71
0,0,40,932,5.1,4.5,-66,-60,-52,-64,-49,-57,-68,-64,-62,-59,-56,-60,-57,-66,-57,-72
0,0,44,0,5.1,4.5,-66,-60,-52,-64,-49,-57,-68,-64,-62,-59,-56,-60,-57,-66,-57,-72
0,0,47,74,5.1,4.5,-66,-60,-54,-76,-48,-59,-67,-63,-62,-61,-55,-61,-57,-57,-57,-78
0,0,53,302,5.1,4.5,-66,-66,-54,-76,-48,-57,-64,-64,-62,-60,-55,-61,-57,-57,-57,-78
0,0,56,379,5.1,4.5,-65,-66,-53,-72,-48,-58,-67,-64,-63,-61,-56,-60,-57,-60,-57,-72
0,0,59,442,5.1,4.5,-65,-66,-53,-72,-48,-58,-67,-64,-63,-61,-56,-60,-57,-60,-57,-72
0,0,2,507,5.1,4.5,-65,-66,-53,-72,-48,-61,-67,-64,-64,-61,-55,-57,-57,-58,-58,-76
0,0,5,566,5.1,4.5,-65,-66,-53,-72,-48,-60,-66,-64,-64,-61,-55,-57,-57,-60,-58,-76
0,0,8,629,5.1,4.5,-65,-66,-53,-72,-48,-60,-66,-64,-64,-61,-55,-57,-57,-60,-58,-76
0,0,11,696,5.1,4.5,-60,-66,-55,-72,-48,-61,-67,-63,-63,-61,-50,-61,-57,-59,-58,-73
0,0,14,765,5.1,4.5,-60,-66,-55,-72,-48,-61,-67,-63,-63,-61,-50,-61,-57,-59,-58,-73
0,0,17,896,5.1,4.5,-69,-64,-52,-66,-49,-59,-71,-61,-59,-62,-50,-62,-57,-59,-54,-73
0,0,20,964,5.1,4.5,-66,-64,-52,-66,-48,-59,-71,-61,-59,-62,-53,-62,-57,-59,-54,-73
0,0,24,6,5.1,4.5,-66,-64,-52,-66,-48,-59,-71,-61,-59,-62,-53,-62,-57,-59,-54,-73
0,0,27,70,5.1,4.5,-64,-65,-54,-66,-47,-57,-71,-63,-57,-57,-46,-58,-57,-61,-58,-73
0,0,30,117,5.1,4.5,-64,-62,-52,-70,-49,-63,-64,-64,-57,-57,-46,-61,-57,-61,-57,-73
0,0,33,198,5.1,4.5,-64,-62,-52,-70,-49,-63,-64,-64,-57,-57,-46,-61,-57,-61,-57,-73
0,0,4,65,5.1,4.5,-51,-50,-51,-58,-47,-49,-62,-57,-50,-52,-46,-55,-50,-51,-40,-51
0,0,10,271,5.1,4.5,-69,-66,-58,-71,-46,-64,-64,-63,-64,-61,-52,-66,-50,-66,-55,-67
0,0,13,322,5.1,4.5,-69,-66,-58,-71,-46,-64,-64,-63,-64,-61,-52,-66,-50,-66,-55,-67
0,0,16,387,5.1,4.5,-69,-66,-58,-71,-45,-64,-64,-64,-60,-60,-52,-64,-50,-68,-55,-67
0,0,19,449,5.1,4.5,-69,-66,-58,-71,-45,-64,-64,-64,-60,-60,-52,-64,-50,-68,-55,-67
0,0,22,514,5.1,4.5,-64,-64,-60,-66,-46,-58,-70,-64,-64,-57,-60,-64,-50,-66,-59,-67
0,0,25,578,5.1,4.5,-67,-62,-59,-62,-46,-58,-65,-64,-62,-60,-62,-62,-57,-64,-58,-68
0,0,31,726,5.1,4.5,-69,-65,-54,-62,-49,-57,-68,-64,-61,-55,-52,-62,-54,-66,-58,-71
0,0,37,853,5.1,4.5,-66,-65,-55,-64,-46,-58,-71,-64,-61,-59,-52,-58,-57,-66,-57,-71
0,0,40,932,5.1,4.5,-66,-60,-52,-64,-49,-57,-68,-64,-62,-59,-56,-60,-57,-66,-57,-72
0,0,44,0,5.1,4.5,-66,-60,-52,-64,-49,-57,-68,-64,-62,-59,-56,-60,-57,-66,-57,-72
0,0,47,74,5.1,4.5,-66,-60,-54,-76,-48,-59,-67,-63,-62,-61,-55,-61,-57,-57,-57,-78
0,0,53,302,5.1,4.5,-66,-66,-54,-76,-48,-57,-64,-64,-62,-60,-55,-61,-57,-57,-57,-78
0,0,56,379,5.1,4.5,-65,-66,-53,-72,-48,-58,-67,-64,-63,-61,-56,-60,-57,-60,-57,-72
0,0,59,442,5.1,4.5,-65,-66,-53,-72,-48,-58,-67,-64,-63,-61,-56,-60,-57,-60,-57,-72
0,0,2,507,5.1,4.5,-65,-66,-53,-72,-48,-61,-67,-64,-64,-61,-55,-57,-57,-58,-58,-76
0,0,5,566,5.1,4.5,-65,-66,-53,-72,-48,-60,-66,-64,-64,-61,-55,-57,-57,-60,-58,-76
0,0,8,629,5.1,4.5,-65,-66,-53,-72,-48,-60,-66,-64,-64,-61,-55,-57,-57,-60,-58,-76
0,0,11,696,5.1,4.5,-60,-66,-55,-72,-48,-61,-67,-63,-63,-61,-50,-61,-57,-59,-58,-73
0,0,14,765,5.1,4.5,-60,-66,-55,-72,-48,-61,-67,-63,-63,-61,-50,-61,-57,-59,-58,-73
0,0,17,896,5.1,4.5,-69,-64,-52,-66,-49,-59,-71,-61,-59,-62,-50,-62,-57,-59,-54,-73
0,0,20,964,5.1,4.5,-66,-64,-52,-66,-48,-59,-71,-61,-59,-62,-53,-62,-57,-59,-54,-73
0,0,24,6,5.1,4.5,-66,-64,-52,-66,-48,-59,-71,-61,-59,-62,-53,-62,-57,-59,-54,-73
0,0,27,70,5.1,4.5,-64,-65,-54,-66,-47,-57,-71,-63,-57,-57,-46,-58,-57,-61,-58,-73
0,0,30,117,5.1,4.5,-64,-62,-52,-70,-49,-63,-64,-64,-57,-57,-46,-61,-57,-61,-57,-73
0,0,33,198,5.1,4.5,-64,-62,-52,-70,-49,-63,-64,-64,-57,-57,-46,-61,-57,-61,-57,-73
0,0,13,941,5.1,4.8,-54,-46,-50,-52,-47,-49,-51,-50,-54,-44,-36,-55,-49,-40,-43,-68
0,0,17,0,5.1,4.8,-54,-46,-50,-52,-47,-49,-51,-50,-54,-44,-36,-55,-49,-40,-43,-68
0,0,20,57,5.1,4.8,-54,-60,-50,-63,-47,-57,-69,-50,-54,-60,-48,-66,-52,-40,-43,-68
0,0,23,134,5.1,4.8,-54,-60,-50,-63,-47,-57,-69,-50,-54,-60,-48,-66,-52,-40,-43,-68
0,0,26,191,5.1,4.8,-54,-58,-56,-63,-47,-57,-61,-50,-54,-60,-52,-58,-51,-61,-43,-65
0,0,29,241,5.1,4.8,-54,-58,-56,-63,-47,-57,-61,-50,-54,-60,-52,-58,-51,-61,-43,-65
0,0,32,295,5.1,4.8,-69,-54,-54,-58,-51,-57,-66,-50,-55,-58,-51,-58,-53,-64,-46,-66
0,0,35,353,5.1,4.8,-69,-54,-54,-58,-51,-57,-66,-50,-55,-58,-51,-58,-53,-64,-46,-66
0,0,38,405,5.1,4.8,-60,-53,-54,-61,-49,-57,-63,-64,-65,-52,-50,-58,-53,-58,-46,-66
0,0,44,541,5.1,4.8,-60,-58,-57,-59,-47,-53,-61,-64,-65,-52,-51,-66,-54,-63,-49,-66
0,0,50,688,5.1,4.8,-60,-58,-57,-54,-48,-52,-63,-64,-65,-57,-51,-66,-56,-63,-48,-66
0,0,56,791,5.1,4.8,-60,-55,-57,-54,-46,-52,-63,-64,-65,-57,-48,-66,-56,-62,-49,-66
0,0,59,853,5.1,4.8,-60,-55,-57,-54,-46,-52,-63,-64,-65,-57,-48,-66,-56,-62,-49,-66
0,0,2,906,5.1,4.8,-60,-57,-55,-60,-48,-49,-52,-64,-65,-55,-48,-66,-56,-62,-49,-66
0,0,5,960,5.1,4.8,-60,-57,-55,-60,-48,-49,-52,-64,-65,-55,-48,-66,-56,-62,-49,-66
0,0,9,17,5.1,4.8,-60,-57,-55,-61,-48,-49,-52,-64,-61,-52,-51,-66,-56,-59,-48,-66
0,0,12,76,5.1,4.8,-60,-57,-55,-61,-48,-49,-52,-64,-61,-52,-51,-66,-56,-59,-48,-66
0,0,15,127,5.1,4.8,-69,-57,-54,-59,-48,-53,-58,-64,-61,-52,-55,-66,-56,-59,-49,-63
0,0,18,175,5.1,4.8,-69,-57,-54,-59,-48,-53,-58,-64,-61,-52,-55,-66,-56,-59,-49,-63
0,0,21,238,5.1,4.8,-69,-48,-54,-59,-48,-51,-61,-64,-61,-52,-47,-66,-53,-52,-49,-63
0,0,24,289,5.1,4.8,-69,-48,-54,-59,-48,-51,-61,-64,-61,-52,-47,-66,-53,-52,-49,-63
0,0,27,347,5.1,4.8,-69,-58,-54,-47,-48,-52,-61,-64,-61,-55,-46,-66,-53,-52,-49,-63
0,0,30,400,5.1,4.8,-69,-58,-54,-47,-48,-52,-61,-64,-61,-55,-46,-66,-53,-52,-49,-63
0,0,33,446,5.1,4.8,-69,-52,-54,-47,-48,-52,-63,-64,-61,-55,-46,-66,-53,-52,-49,-68
0,0,36,489,5.1,4.8,-69,-52,-54,-47,-48,-52,-63,-64,-61,-55,-46,-66,-53,-52,-49,-68
0,0,39,549,5.1,4.8,-69,-58,-54,-47,-45,-55,-63,-64,-62,-55,-48,-66,-55,-52,-48,-68
0,0,42,590,5.1,4.8,-69,-58,-54,-47,-45,-55,-63,-64,-62,-55,-48,-66,-55,-52,-48,-68
0,0,13,941,5.1,4.8,-54,-46,-50,-52,-47,-49,-51,-50,-54,-44,-36,-55,-49,-40,-43,-68
0,0,17,0,5.1,4.8,-54,-46,-50,-52,-47,-49,-51,-50,-54,-44,-36,-55,-49,-40,-43,-68
0,0,20,57,5.1,4.8,-54,-60,-50,-63,-47,-57,-69,-50,-54,-60,-48,-66,-52,-40,-43,-68
0,0,23,134,5.1,4.8,-54,-60,-50,-63,-47,-57,-69,-50,-54,-60,-48,-66,-52,-40,-43,-68
0,0,26,191,5.1,4.8,-54,-58,-56,-63,-47,-57,-61,-50,-54,-60,-52,-58,-51,-61,-43,-65
0,0,29,241,5.1,4.8,-54,-58,-56,-63,-47,-57,-61,-50,-54,-60,-52,-58,-51,-61,-43,-65
0,0,32,295,5.1,4.8,-69,-54,-54,-58,-51,-57,-66,-50,-55,-58,-51,-58,-53,-64,-46,-66
0,0,35,353,5.1,4.8,-69,-54,-54,-58,-51,-57,-66,-50,-55,-58,-51,-58,-53,-64,-46,-66
0,0,38,405,5.1,4.8,-60,-53,-54,-61,-49,-57,-63,-64,-65,-52,-50,-58,-53,-58,-46,-66
0,0,44,541,5.1,4.8,-60,-58,-57,-59,-47,-53,-61,-64,-65,-52,-51,-66,-54,-63,-49,-66
0,0,50,688,5.1,4.8,-60,-58,-57,-54,-48,-52,-63,-64,-65,-57,-51,-66,-56,-63,-48,-66
0,0,56,791,5.1,4.8,-60,-55,-57,-54,-46,-52,-63,-64,-65,-57,-48,-66,-56,-62,-49,-66
0,0,59,853,5.1,4.8,-60,-55,-57,-54,-46,-52,-63,-64,-65,-57,-48,-66,-56,-62,-49,-66
0,0,2,906,5.1,4.8,-60,-57,-55,-60,-48,-49,-52,-64,-65,-55,-48,-66,-56,-62,-49,-66
0,0,5,960,5.1,4.8,-60,-57,-55,-60,-48,-49,-52,-64,-65,-55,-48,-66,-56,-62,-49,-66
0,0,9,17,5.1,4.8,-60,-57,-55,-61,-48,-49,-52,-64,-61,-52,-51,-66,-56,-59,-48,-66
0,0,12,76,5.1,4.8,-60,-57,-55,-61,-48,-49,-52,-64,-61,-52,-51,-66,-56,-59,-48,-66
0,0,15,127,5.1,4.8,-69,-57,-54,-59,-48,-53,-58,-64,-61,-52,-55,-66,-56,-59,-49,-63
0,0,18,175,5.1,4.8,-69,-57,-54,-59,-48,-53,-58,-64,-61,-52,-55,-66,-56,-59,-49,-63
0,0,21,238,5.1,4.8,-69,-48,-54,-59,-48,-51,-61,-64,-61,-52,-47,-66,-53,-52,-49,-63
0,0,24,289,5.1,4.8,-69,-48,-54,-59,-48,-51,-61,-64,-61,-52,-47,-66,-53,-52,-49,-63
0,0,27,347,5.1,4.8,-69,-58,-54,-47,-48,-52,-61,-64,-61,-55,-46,-66,-53,-52,-49,-63
0,0,30,400,5.1,4.8,-69,-58,-54,-47,-48,-52,-61,-64,-61,-55,-46,-66,-53,-52,-49,-63
0,0,33,446,5.1,4.8,-69,-52,-54,-47,-48,-52,-63,-64,-61,-55,-46,-66,-53,-52,-49,-68
0,0,36,489,5.1,4.8,-69,-52,-54,-47,-48,-52,-63,-64,-61,-55,-46,-66,-53,-52,-49,-68
0,0,39,549,5.1,4.8,-69,-58,-54,-47,-45,-55,-63,-64,-62,-55,-48,-66,-55,-52,-48,-68
0,0,42,590,5.1,4.8,-69,-58,-54,-47,-45,-55,-63,-64,-62,-55,-48,-66,-55,-52,-48,-68
0,0,13,941,5.1,4.8,-54,-46,-50,-52,-47,-49,-51,-50,-54,-44,-36,-55,-49,-40,-43,-68
0,0,17,0,5.1,4.8,-54,-46,-50,-52,-47,-49,-51,-50,-54,-44,-36,-55,-49,-40,-43,-68
0,0,20,57,5.1,4.8,-54,-60,-50,-63,-47,-57,-69,-50,-54,-60,-48,-66,-52,-40,-43,-68
0,0,23,134,5.1,4.8,-54,-60,-50,-63,-47,-57,-69,-50,-54,-60,-48,-66,-52,-40,-43,-68
0,0,26,191,5.1,4.8,-54,-58,-56,-63,-47,-57,-61,-50,-54,-60,-52,-58,-51,-61,-43,-65
0,0,29,241,5.1,4.8,-54,-58,-56,-63,-47,-57,-61,-50,-54,-60,-52,-58,-51,-61,-43,-65
0,0,32,295,5.1,4.8,-69,-54,-54,-58,-51,-57,-66,-50,-55,-58,-51,-58,-53,-64,-46,-66
0,0,35,353,5.1,4.8,-69,-54,-54,-58,-51,-57,-66,-50,-55,-58,-51,-58,-53,-64,-46,-66
0,0,38,405,5.1,4.8,-60,-53,-54,-61,-49,-57,-63,-64,-65,-52,-50,-58,-53,-58,-46,-66
0,0,44,541,5.1,4.8,-60,-58,-57,-59,-47,-53,-61,-64,-65,-52,-51,-66,-54,-63,-49,-66
0,0,50,688,5.1,4.8,-60,-58,-57,-54,-48,-52,-63,-64,-65,-57,-51,-66,-56,-63,-48,-66
0,0,56,791,5.1,4.8,-60,-55,-57,-54,-46,-52,-63,-64,-65,-57,-48,-66,-56,-62,-49,-66
0,0,59,853,5.1,4.8,-60,-55,-57,-54,-46,-52,-63,-64,-65,-57,-48,-66,-56,-62,-49,-66
0,0,2,906,5.1,4.8,-60,-57,-55,-60,-48,-49,-52,-64,-65,-55,-48,-66,-56,-62,-49,-66
0,0,5,960,5.1,4.8,-60,-57,-55,-60,-48,-49,-52,-64,-65,-55,-48,-66,-56,-62,-49,-66
0,0,9,17,5.1,4.8,-60,-57,-55,-61,-48,-49,-52,-64,-61,-52,-51,-66,-56,-59,-48,-66
0,0,12,76,5.1,4.8,-60,-57,-55,-61,-48,-49,-52,-64,-61,-52,-51,-66,-56,-59,-48,-66
0,0,15,127,5.1,4.8,-69,-57,-54,-59,-48,-53,-58,-64,-61,-52,-55,-66,-56,-59,-49,-63
0,0,18,175,5.1,4.8,-69,-57,-54,-59,-48,-53,-58,-64,-61,-52,-55,-66,-56,-59,-49,-63
0,0,21,238,5.1,4.8,-69,-48,-54,-59,-48,-51,-61,-64,-61,-52,-47,-66,-53,-52,-49,-63
0,0,24,289,5.1,4.8,-69,-48,-54,-59,-48,-51,-61,-64,-61,-52,-47,-66,-53,-52,-49,-63
0,0,27,347,5.1,4.8,-69,-58,-54,-47,-48,-52,-61,-64,-61,-55,-46,-66,-53,-52,-49,-63
0,0,30,400,5.1,4.8,-69,-58,-54,-47,-48,-52,-61,-64,-61,-55,-46,-66,-53,-52,-49,-63
0,0,33,446,5.1,4.8,-69,-52,-54,-47,-48,-52,-63,-64,-61,-55,-46,-66,-53,-52,-49,-68
0,0,36,489,5.1,4.8,-69,-52,-54,-47,-48,-52,-63,-64,-61,-55,-46,-66,-53,-52,-49,-68
0,0,39,549,5.1,4.8,-69,-58,-54,-47,-45,-55,-63,-64,-62,-55,-48,-66,-55,-52,-48,-68
0,0,42,590,5.1,4.8,-69,-58,-54,-47,-45,-55,-63,-64,-62,-55,-48,-66,-55,-52,-48,-68
0,0,13,941,5.1,4.8,-54,-46,-50,-52,-47,-49,-51,-50,-54,-44,-36,-55,-49,-40,-43,-68
0,0,17,0,5.1,4.8,-54,-46,-50,-52,-47,-49,-51,-50,-54,-44,-36,-55,-49,-40,-43,-68
0,0,20,57,5.1,4.8,-54,-60,-50,-63,-47,-57,-69,-50,-54,-60,-48,-66,-52,-40,-43,-68
0,0,23,134,5.1,4.8,-54,-60,-50,-63,-47,-57,-69,-50,-54,-60,-48,-66,-52,-40,-43,-68
0,0,26,191,5.1,4.8,-54,-58,-56,-63,-47,-57,-61,-50,-54,-60,-52,-58,-51,-61,-43,-65
0,0,29,241,5.1,4.8,-54,-58,-56,-63,-47,-57,-61,-50,-54,-60,-52,-58,-51,-61,-43,-65
0,0,32,295,5.1,4.8,-69,-54,-54,-58,-51,-57,-66,-50,-55,-58,-51,-58,-53,-64,-46,-66
0,0,35,353,5.1,4.8,-69,-54,-54,-58,-51,-57,-66,-50,-55,-58,-51,-58,-53,-64,-46,-66
0,0,38,405,5.1,4.8,-60,-53,-54,-61,-49,-57,-63,-64,-65,-52,-50,-58,-53,-58,-46,-66
0,0,44,541,5.1,4.8,-60,-58,-57,-59,-47,-53,-61,-64,-65,-52,-51,-66,-54,-63,-49,-66
0,0,50,688,5.1,4.8,-60,-58,-57,-54,-48,-52,-63,-64,-65,-57,-51,-66,-56,-63,-48,-66
0,0,56,791,5.1,4.8,-60,-55,-57,-54,-46,-52,-63,-64,-65,-57,-48,-66,-56,-62,-49,-66
0,0,59,853,5.1,4.8,-60,-55,-57,-54,-46,-52,-63,-64,-65,-57,-48,-66,-56,-62,-49,-66
0,0,2,906,5.1,4.8,-60,-57,-55,-60,-48,-49,-52,-64,-65,-55,-48,-66,-56,-62,-49,-66
0,0,5,960,5.1,4.8,-60,-57,-55,-60,-48,-49,-52,-64,-65,-55,-48,-66,-56,-62,-49,-66
0,0,9,17,5.1,4.8,-60,-57,-55,-61,-48,-49,-52,-64,-61,-52,-51,-66,-56,-59,-48,-66
0,0,12,76,5.1,4.8,-60,-57,-55,-61,-48,-49,-52,-64,-61,-52,-51,-66,-56,-59,-48,-66
0,0,15,127,5.1,4.8,-69,-57,-54,-59,-48,-53,-58,-64,-61,-52,-55,-66,-56,-59,-49,-63
0,0,18,175,5.1,4.8,-69,-57,-54,-59,-48,-53,-58,-64,-61,-52,-55,-66,-56,-59,-49,-63
0,0,21,238,5.1,4.8,-69,-48,-54,-59,-48,-51,-61,-64,-61,-52,-47,-66,-53,-52,-49,-63
0,0,24,289,5.1,4.8,-69,-48,-54,-59,-48,-51,-61,-64,-61,-52,-47,-66,-53,-52,-49,-63
0,0,27,347,5.1,4.8,-69,-58,-54,-47,-48,-52,-61,-64,-61,-55,-46,-66,-53,-52,-49,-63
0,0,30,400,5.1,4.8,-69,-58,-54,-47,-48,-52,-61,-64,-61,-55,-46,-66,-53,-52,-49,-63
0,0,33,446,5.1,4.8,-69,-52,-54,-47,-48,-52,-63,-64,-61,-55,-46,-66,-53,-52,-49,-68
0,0,36,489,5.1,4.8,-69,-52,-54,-47,-48,-52,-63,-64,-61,-55,-46,-66,-53,-52,-49,-68
0,0,39,549,5.1,4.8,-69,-58,-54,-47,-45,-55,-63,-64,-62,-55,-48,-66,-55,-52,-48,-68
0,0,42,590,5.1,4.8,-69,-58,-54,-47,-45,-55,-63,-64,-62,-55,-48,-66,-55,-52,-48,-68
0,0,13,941,5.1,4.8,-54,-46,-50,-52,-47,-49,-51,-50,-54,-44,-36,-55,-49,-40,-43,-68
0,0,17,0,5.1,4.8,-54,-46,-50,-52,-47,-49,-51,-50,-54,-44,-36,-55,-49,-40,-43,-68
0,0,20,57,5.1,4.8,-54,-60,-50,-63,-47,-57,-69,-50,-54,-60,-48,-66,-52,-40,-43,-68
0,0,23,134,5.1,4.8,-54,-60,-50,-63,-47,-57,-69,-50,-54,-60,-48,-66,-52,-40,-43,-68
0,0,26,191,5.1,4.8,-54,-58,-56,-63,-47,-57,-61,-50,-54,-60,-52,-58,-51,-61,-43,-65
0,0,29,241,5.1,4.8,-54,-58,-56,-63,-47,-57,-61,-50,-54,-60,-52,-58,-51,-61,-43,-65
0,0,32,295,5.1,4.8,-69,-54,-54,-58,-51,-57,-66,-50,-55,-58,-51,-58,-53,-64,-46,-66
0,0,35,353,5.1,4.8,-69,-54,-54,-58,-51,-57,-66,-50,-55,-58,-51,-58,-53,-64,-46,-66
0,0,38,405,5.1,4.8,-60,-53,-54,-61,-49,-57,-63,-64,-65,-52,-50,-58,-53,-58,-46,-66
0,0,44,541,5.1,4.8,-60,-58,-57,-59,-47,-53,-61,-64,-65,-52,-51,-66,-54,-63,-49,-66
0,0,50,688,5.1,4.8,-60,-58,-57,-54,-48,-52,-63,-64,-65,-57,-51,-66,-56,-63,-48,-66
0,0,56,791,5.1,4.8,-60,-55,-57,-54,-46,-52,-63,-64,-65,-57,-48,-66,-56,-62,-49,-66
0,0,59,853,5.1,4.8,-60,-55,-57,-54,-46,-52,-63,-64,-65,-57,-48,-66,-56,-62,-49,-66
0,0,2,906,5.1,4.8,-60,-57,-55,-60,-48,-49,-52,-64,-65,-55,-48,-66,-56,-62,-49,-66
0,0,5,960,5.1,4.8,-60,-57,-55,-60,-48,-49,-52,-64,-65,-55,-48,-66,-56,-62,-49,-66
0,0,9,17,5.1,4.8,-60,-57,-55,-61,-48,-49,-52,-64,-61,-52,-51,-66,-56,-59,-48,-66
0,0,12,76,5.1,4.8,-60,-57,-55,-61,-48,-49,-52,-64,-61,-52,-51,-66,-56,-59,-48,-66
0,0,15,127,5.1,4.8,-69,-57,-54,-59,-48,-53,-58,-64,-61,-52,-55,-66,-56,-59,-49,-63
0,0,18,175,5.1,4.8,-69,-57,-54,-59,-48,-53,-58,-64,-61,-52,-55,-66,-56,-59,-49,-63
0,0,21,238,5.1,4.8,-69,-48,-54,-59,-48,-51,-61,-64,-61,-52,-47,-66,-53,-52,-49,-63
0,0,24,289,5.1,4.8,-69,-48,-54,-59,-48,-51,-61,-64,-61,-52,-47,-66,-53,-52,-49,-63
0,0,27,347,5.1,4.8,-69,-58,-54,-47,-48,-52,-61,-64,-61,-55,-46,-66,-53,-52,-49,-63
0,0,30,400,5.1,4.8,-69,-58,-54,-47,-48,-52,-61,-64,-61,-55,-46,-66,-53,-52,-49,-63
0,0,33,446,5.1,4.8,-69,-52,-54,-47,-48,-52,-63,-64,-61,-55,-46,-66,-53,-52,-49,-68
0,0,36,489,5.1,4.8,-69,-52,-54,-47,-48,-52,-63,-64,-61,-55,-46,-66,-53,-52,-49,-68
0,0,39,549,5.1,4.8,-69,-58,-54,-47,-45,-55,-63,-64,-62,-55,-48,-66,-55,-52,-48,-68
0,0,42,590,5.1,4.8,-69,-58,-54,-47,-45,-55,-63,-64,-62,-55,-48,-66,-55,-52,-48,-68
0,0,18,144,5.1,5.1,-63,-57,-50,-46,-47,-44,-52,-52,-46,-47,-40,-58,-39,-52,-46,-60
0,0,27,376,5.1,5.1,-68,-65,-63,-60,-49,-60,-60,-52,-62,-49,-46,-63,-60,-45,-48,-51
0,0,33,533,5.1,5.1,-66,-59,-63,-64,-51,-58,-63,-71,-57,-58,-54,-68,-60,-63,-58,-88
0,0,39,667,5.1,5.1,-66,-57,-63,-61,-52,-54,-57,-65,-55,-55,-55,-64,-55,-61,-48,-72
0,0,45,825,5.1,5.1,-64,-58,-63,-61,-51,-57,-58,-68,-58,-51,-60,-66,-55,-64,-52,-72
0,0,51,945,5.1,5.1,-72,-55,-64,-64,-52,-57,-57,-68,-58,-61,-61,-66,-55,-64,-52,-72
0,0,1,210,5.1,5.1,-68,-57,-64,-65,-52,-54,-59,-68,-56,-58,-62,-66,-66,-63,-51,-72
0,0,7,347,5.1,5.1,-68,-57,-64,-64,-52,-52,-58,-67,-57,-57,-62,-65,-66,-64,-51,-72
0,0,13,476,5.1,5.1,-71,-54,-64,-63,-52,-52,-57,-67,-58,-52,-63,-65,-64,-59,-51,-66
0,0,19,590,5.1,5.1,-54,-54,-64,-64,-52,-51,-58,-66,-57,-54,-58,-62,-64,-53,-50,-67
0,0,25,725,5.1,5.1,-71,-51,-63,-65,-52,-57,-58,-68,-58,-54,-58,-62,-64,-64,-52,-54
